time,Aceleração (m/s²),"Ajuste de combustível % a curto 
prazo - Banco 1 (%)","Ajuste de combustível % a longo 
prazo - Banco 1 (%)",Altitude (GPS) (m),Distância percorrida (km),Distância percorrida (total) (km),Espaço livre no tanque de combustível (L),Fuel economizer (based on fuel system status and throttle position) (),Nível de combustível (%) (%),Nível de combustível (V) (L),Posição absoluta da borboleta de admissão B (%),Posição da borboleta de admissão (%),Posição do pedal do acelerador D (%),Posição do pedal do acelerador E (%),Posição relativa da borboleta de admissão (%),RPM do motor (rpm),RPM do motor x1000 (rpm),"Temperatura do líquido de 
arrefecimento do motor (℃)",Valor da carga calculada do motor (%),Velocidade (GPS) (km/h),Velocidade do veículo (km/h),Velocidade média (km/h),Velocidade média (GPS) (km/h),Voltagem do modulo OBD (V),Latitude,Longtitude,Unnamed: 27
19:10:30.109,,,,,,,,,,,,,,,,,,46.0,,,,,,,-23.5537541475947,-46.8984322755442,
19:10:30.301,,,,,,,44.5,,11.0,5.5,,,,,,,,,,,,,,,-23.5537541475947,-46.8984322755442,
19:10:30.499,-0.18945472421989,,,,0.454258985166667,35.4958596021945,,,,,,,,,,,,,,,18.0,15.1390834244025,,,-23.5537541475947,-46.8984322755442,
19:10:30.694,,,,,,,,,,,,,,,,1776.0,1.8,,,,,,,,-23.5537541475947,-46.8984322755442,
19:10:30.889,,,,,,,45.5,,9.0,4.5,,,,,,,,,,,,,,,-23.5537541475947,-46.8984322755442,
19:10:30.918,,,,844.348337429783,,,,,,,,,,,,,,,,14.9799133300781,,,12.6629861371934,,-23.5537340174039,-46.8984703743367,
19:10:30.920,,,,844.348337429783,,,,,,,,,,,,,,,,14.9799133300781,,,12.6630285945548,,-23.5537340174039,-46.8984703743367,
19:10:30.921,,,,844.348337429783,,,,,,,,,,,,,,,,14.9799133300781,,,12.6630412631491,,-23.5537340174039,-46.8984703743367,
19:10:30.922,,,,,,,,,,,,,,,,,,,,14.9944839477539,,,12.6630750912055,,-23.5537340174039,-46.8984703743367,
19:10:30.923,,,,845.511159791502,,,,,,,,,,,,,,,,,,,,,-23.5537340174039,-46.8984703743367,
19:10:31.082,-0.400359138161296,,,,0.456850119833333,35.4984507368611,,,,,,,,,,,,,,,16.0,15.143704421994,,,-23.5537340174039,-46.8984703743367,
19:10:31.283,,,,,,,,,,,,,,,,1672.0,1.7,,,,,,,,-23.5537340174039,-46.8984703743367,
19:10:31.468,,,,,,,,,,,,,,,,,,46.0,,,,,,,-23.5537340174039,-46.8984703743367,
19:10:31.668,,,,,,,46.5,,7.0,3.5,,,,,,,,,,,,,,,-23.5537340174039,-46.8984703743367,
19:10:31.861,-0.40083289548352,,,,0.460096076916667,35.5016966939444,,,,,,,,,,,,,,,15.0,15.1426817115838,,,-23.5537340174039,-46.8984703743367,
19:10:31.934,,,,,,,,,,,,,,,,,,,,15.3171009063721,,,12.6868560200118,,-23.5536980914463,-46.8984839825404,
19:10:31.935,,,,846.363617461756,,,,,,,,,,,,,,,,,,,,,-23.5536980914463,-46.8984839825404,
19:10:31.937,,,,846.363617461756,,,,,,,,,,,,,,,,15.3171009063721,,,12.6869055317975,,-23.5536980914463,-46.8984839825404,
19:10:31.946,,,,846.766730248634,,,,,,,,,,,,,,,,15.3271242141724,,,12.6871274239354,,-23.5536980914463,-46.8984839825404,
19:10:32.054,,,,,,,,,,,,,,,,1561.0,1.6,,,,,,,,-23.5536980914463,-46.8984839825404,
19:10:32.244,,,,,,,47.0,,6.0,3.0,,,,,,,,,,,,,,,-23.5536980914463,-46.8984839825404,
19:10:32.441,-0.399517086119256,,,,0.462511699416667,35.5041123164444,,,,,,,,,,,,,,,15.0,15.1419291544553,,,-23.5536980914463,-46.8984839825404,
19:10:32.538,,,,850.800048828125,,,,,,,,,,,,,,,,,,,,,-23.5537334,-46.8983664,
19:10:32.539,,,,850.800048828125,,,,,,,,,,,,,,,,0.0,,,12.620850087741,,-23.5537334,-46.8983664,
19:10:32.542,,,,,,,,,,,,,,,,,,,,0.0,,,12.6204937368867,,-23.5537334,-46.8983664,
19:10:32.543,,,,850.800048828125,,,,,,,,,,,,,,,,,,,,,-23.5537334,-46.8983664,
19:10:32.566,,,,,,,,,,,,,,,,,,,,15.3216087341309,,,12.6210635199869,,-23.5537334,-46.8983664,
19:10:32.567,,,,846.910592267665,,,,,,,,,,,,,,,,15.3216087341309,,,12.6210724606951,,-23.5537334,-46.8983664,
19:10:32.694,,,,,,,,,,,,,,,,1556.0,1.6,,,,,,,,-23.5537334,-46.8983664,
19:10:32.883,,,,,,,,,,,,,,,,,,46.0,,,,,,,-23.5537334,-46.8983664,
19:10:32.928,,,,,,,,,,,,,,,,,,,,14.3287313461304,,,12.6264925986035,,-23.5536627904046,-46.8984775260061,
19:10:32.929,,,,847.155960281333,,,,,,,,,,,,,,,,,,,,,-23.5536627904046,-46.8984775260061,
19:10:32.934,,,,,,,,,,,,,,,,,,,,14.3287313461304,,,12.6265823728441,,-23.5536627904046,-46.8984775260061,
19:10:32.936,,,,847.155960281333,,,,,,,,,,,,,,,,,,,,,-23.5536627904046,-46.8984775260061,
19:10:32.937,,,,847.155960281333,,,,,,,,,,,,,,,,14.3287313461304,,,12.6266195407013,,-23.5536627904046,-46.8984775260061,
19:10:32.974,,,,846.910592267665,,,,,,,,,,,,,,,,14.3271228790283,,,12.6271728024043,,-23.5536627904046,-46.8984775260061,
19:10:33.079,,,,,,,48.0,,4.0,2.0,,,,,,,,,,,,,,,-23.5536627904046,-46.8984775260061,
19:10:33.267,-0.301057304824941,,,,0.465954194833333,35.5075548118611,,,,,,,,,,,,,,,15.0,15.1408698653897,,,-23.5536627904046,-46.8984775260061,
19:10:33.462,,,,,,,,,,,,,,,,1506.0,1.5,,,,,,,,-23.5536627904046,-46.8984775260061,
19:10:33.673,,,,,,,47.5,,5.0,2.5,,,,,,,,,,,,,,,-23.5536627904046,-46.8984775260061,
19:10:33.856,-0.200246686295808,,,,0.468246117333333,35.5098467343611,,,,,,,,,,,,,,,14.0,15.1348337072013,,,-23.5536627904046,-46.8984775260061,
19:10:33.932,,,,,,,,,,,,,,,,,,,,12.2488031387329,,,12.6240185070735,,-23.5536267781786,-46.898475910016,
19:10:33.933,,,,847.357563622842,,,,,,,,,,,,,,,,,,,,,-23.5536267781786,-46.898475910016,
19:10:33.934,,,,847.357563622842,,,,,,,,,,,,,,,,12.2488031387329,,,12.6240134046529,,-23.5536267781786,-46.898475910016,
19:10:33.935,,,,847.357563622842,,,,,,,,,,,,,,,,12.2488031387329,,,12.6240103883159,,-23.5536267781786,-46.898475910016,
19:10:33.939,,,,847.32196123786,,,,,,,,,,,,,,,,12.234278011322,,,12.6239963950678,,-23.5536267781786,-46.898475910016,
19:10:34.102,,,,,,,,,,,,,,,,1490.0,1.5,,,,,,,,-23.5536267781786,-46.898475910016,
19:10:34.291,,,,,,,,,,,,,,,,,,46.0,,,,,,,-23.5536267781786,-46.898475910016,
19:10:34.501,,,,,,,47.5,,5.0,2.5,,,,,,,,,,,,,,,-23.5536267781786,-46.898475910016,
19:10:34.693,-0.098071639324019,,,,0.471501692888889,35.5131023099167,,,,,,,,,,,,,,,14.0,15.1263669203088,,,-23.5536267781786,-46.898475910016,
19:10:34.888,,,,,,,,,,,,,,,,1477.0,1.5,,,,,,,,-23.5536267781786,-46.898475910016,
19:10:34.937,,,,847.601678820405,,,,,,,,,,,,,,,,11.7924482345581,,,12.6168375614549,,-23.5536025662078,-46.8984559694697,
19:10:34.940,,,,847.601678820405,,,,,,,,,,,,,,,,11.7924482345581,,,12.6168163089752,,-23.5536025662078,-46.8984559694697,
19:10:34.941,,,,847.601678820405,,,,,,,,,,,,,,,,11.7924482345581,,,12.6168106494162,,-23.5536025662078,-46.8984559694697,
19:10:34.953,,,,,,,,,,,,,,,,,,,,11.7933958053589,,,12.6167198135036,,-23.5536025662078,-46.8984559694697,
19:10:34.954,,,,848.754041060726,,,,,,,,,,,,,,,,,,,,,-23.5536025662078,-46.8984559694697,
19:10:35.073,,,,,,,47.5,,5.0,2.5,,,,,,,,,,,,,,,-23.5536025662078,-46.8984559694697,
19:10:35.270,,,,,0.473909661222222,35.51551027825,,,,,,,,,,,,,,,15.0,15.1257188964119,,,-23.5536025662078,-46.8984559694697,
19:10:35.466,,,,,,,,,,,,,,,,1533.0,1.5,,,,,,,,-23.5536025662078,-46.8984559694697,
19:10:35.659,,,,,,,,,,,,,,,,,,47.0,,,,,,,-23.5536025662078,-46.8984559694697,
19:10:35.831,,,,853.100036621094,,,,,,,,,,,,,,,,0.0,,,12.5220034844058,,-23.5536025662078,-46.8984559694697,
19:10:35.835,,,,853.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5535694,-46.8983956,
19:10:35.838,,,,,,,,,,,,,,,,,,,,0.0,,,12.5211652019827,,-23.5535694,-46.8983956,
19:10:35.839,,,,853.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5535694,-46.8983956,
19:10:35.859,,,,,,,46.5,,7.0,3.5,,,,,,,,,,,,,,,-23.5535694,-46.8983956,
19:10:35.868,,,,848.816995191163,,,,,,,,,,,,,,,,11.7910491943359,,,12.5209810613631,,-23.5535694,-46.8983956,
19:10:35.920,,,,848.569680390126,,,,,,,,,,,,,,,,14.431901550293,,,12.5218197386991,,-23.5535694,-46.8983956,
19:10:35.951,,,,848.569680390126,,,,,,,,,,,,,,,,14.431901550293,,,12.5223258767158,,-23.5535694,-46.8983956,
19:10:35.952,,,,848.745351242825,,,,,,,,,,,,,,,,14.404566192627,,,12.5223480214155,,-23.5535694,-46.8983956,
19:10:36.046,,,,,0.477135533722222,35.51873615075,,,,,,,,,,,,,,,15.0,15.1248632048557,,,-23.5535694,-46.8983956,
19:10:36.251,,,,,,,,,,,,,,,,1582.0,1.6,,,,,,,,-23.5535694,-46.8983956,
19:10:36.445,,,,,,,46.0,,8.0,4.0,,,,,,,,,,,,,,,-23.5535694,-46.8983956,
19:10:36.634,0.200022853811185,,,,0.479750132388889,35.5213507494167,,,,,,,,,,,,,,,16.0,15.1293711159724,,,-23.5535694,-46.8983956,
19:10:36.828,,,,,,,,,,,,,,,,1661.0,1.7,,,,,,,,-23.5535694,-46.8983956,
19:10:36.905,,,,849.430362694592,,,,,,,,,,,,,,,,15.1267627716064,,,12.543389152059,,-23.5535694,-46.8983956,
19:10:36.906,,,,849.430362694592,,,,,,,,,,,,,,,,15.1267627716064,,,12.5434161009667,,-23.5535694,-46.8983956,
19:10:36.915,,,,849.430362694592,,,,,,,,,,,,,,,,15.1267627716064,,,12.5436105327224,,-23.5535451454818,-46.8983881508099,
19:10:36.939,,,,849.526594188492,,,,,,,,,,,,,,,,15.1197967529297,,,12.5441335766848,,-23.5535451454818,-46.8983881508099,
19:10:37.027,,,,,,,,,,,,,,,,,,47.0,,,,,,,-23.5535451454818,-46.8983881508099,
19:10:37.223,,,,,,,45.0,,10.0,5.0,,,,,,,,,,,,,,,-23.5535451454818,-46.8983881508099,
19:10:37.417,0.305910118639163,,,,0.483450712222222,35.52505132925,,,,,,,,,,,,,,,17.0,15.1421265868555,,,-23.5535451454818,-46.8983881508099,
19:10:37.618,,,,,,,,,,,,,,,,1725.0,1.7,,,,,,,,-23.5535451454818,-46.8983881508099,
19:10:37.810,,,,,,,44.5,,11.0,5.5,,,,,,,,,,,,,,,-23.5535451454818,-46.8983881508099,
19:10:37.905,,,,,,,,,,,,,,,,,,,,14.1818621635437,,,12.5574465907348,,-23.5535451454818,-46.8983881508099,
19:10:37.906,,,,849.753791942255,,,,,,,,,,,,,,,,14.1818621635437,,,12.5574566997614,,-23.5535451454818,-46.8983881508099,
19:10:37.908,,,,849.753791942255,,,,,,,,,,,,,,,,14.1818621635437,,,12.5574826274733,,-23.5535234317923,-46.8983523081751,
19:10:38.088,0.197141277984894,,,,0.486619534888889,35.5282201519167,,,,,,,,,,,,,,,17.0,15.1529102514449,,,-23.5535234317923,-46.8983523081751,
19:10:38.092,,,,,,,,,,,,,,,,,,,,14.1849761009216,,,12.5600024717958,,-23.5535234317923,-46.8983523081751,
19:10:38.093,,,,851.36766256219,,,,,,,,,,,,,,,,,,,,,-23.5535234317923,-46.8983523081751,
19:10:38.210,,,,853.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5535073,-46.8983686,
19:10:38.212,,,,853.100036621094,,,,,,,,,,,,,,,,0.0,,,12.5474202432171,,-23.5535073,-46.8983686,
19:10:38.344,,,,,,,,,,,,,,,,1823.0,1.8,,,,,,,,-23.5535073,-46.8983686,
19:10:38.537,,,,,,,,,,,,,,,,,,47.0,,,,,,,-23.5535073,-46.8983686,
19:10:38.734,,,,,,,44.0,,12.0,6.0,,,,,,,,,,,,,,,-23.5535073,-46.8983686,
19:10:38.925,0.192957493737169,,,,0.490568115916667,35.5321687329444,,,,,,,,,,,,,,,17.0,15.1661741154069,,,-23.5535073,-46.8983686,
19:10:38.938,,,,,,,,,,,,,,,,,,,,16.592699432373,,,12.5718672827044,,-23.5535032199779,-46.8983109101969,
19:10:38.939,,,,850.402049776004,,,,,,,,,,,,,,,,,,,,,-23.5535032199779,-46.8983109101969,
19:10:38.940,,,,850.402049776004,,,,,,,,,,,,,,,,16.592699432373,,,12.5719060348581,,-23.5535032199779,-46.8983109101969,
19:10:38.960,,,,850.800048828125,,,,,,,,,,,,,,,,16.5763298034668,,,12.572583472185,,-23.5535032199779,-46.8983109101969,
19:10:39.120,,,,,,,,,,,,,,,,1688.0,1.7,,,,,,,,-23.5535032199779,-46.8983109101969,
19:10:39.318,,,,,,,44.0,,12.0,6.0,,,,,,,,,,,,,,,-23.5535032199779,-46.8983109101969,
19:10:39.507,0.0,,,,0.493156221694445,35.5347568387222,,,,,,,,,,,,,,,16.0,15.1703227416093,,,-23.5535032199779,-46.8983109101969,
19:10:39.763,,,,,,,,,,,,,,,,1621.0,1.6,,,,,,,,-23.5535032199779,-46.8983109101969,
19:10:39.907,,,,851.363698262159,,,,,,,,,,,,,,,,16.2360111236572,,,12.6012767071961,,-23.5534912522538,-46.8982581324267,
19:10:39.909,,,,,,,,,,,,,,,,,,,,16.2360111236572,,,12.6013489127695,,-23.5534912522538,-46.8982581324267,
19:10:39.910,,,,851.363698262159,,,,,,,,,,,,,,,,16.2360111236572,,,12.6013816177639,,-23.5534912522538,-46.8982581324267,
19:10:39.911,,,,851.363698262159,,,,,,,,,,,,,,,,,,,,,-23.5534912522538,-46.8982581324267,
19:10:39.947,,,,,,,,,,,,,,,,,,,,16.237703704834,,,12.6024941458595,,-23.5534912522538,-46.8982581324267,
19:10:39.948,,,,853.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5534912522538,-46.8982581324267,
19:10:39.955,,,,,,,,,,,,,,,,,,47.0,,,,,,,-23.5534912522538,-46.8982581324267,
19:10:40.142,,,,,,,43.5,,13.0,6.5,,,,,,,,,,,,,,,-23.5534912522538,-46.8982581324267,
19:10:40.340,-0.285101093540597,,,,0.496397241138889,35.5379978581667,,,,,,,,,,,,,,,14.0,15.1620473913456,,,-23.5534912522538,-46.8982581324267,
19:10:40.533,,,,,,,,,,,,,,,,1464.0,1.5,,,,,,,,-23.5534912522538,-46.8982581324267,
19:10:40.738,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5534912522538,-46.8982581324267,
19:10:40.912,,,,,,,,,,,,,,,,,,,,14.5737350463867,,,12.618098106011,,-23.5534849761321,-46.898219543024,
19:10:40.913,,,,851.864201347315,,,,,,,,,,,,,,,,,,,,,-23.5534849761321,-46.898219543024,
19:10:40.917,,,,851.864201347315,,,,,,,,,,,,,,,,14.5737350463867,,,12.6181636784477,,-23.5534849761321,-46.898219543024,
19:10:40.918,,,,851.864201347315,,,,,,,,,,,,,,,,14.5737350463867,,,12.618180936998,,-23.5534849761321,-46.898219543024,
19:10:40.929,-0.293382406587012,,,,0.498685870527778,35.5402864875556,,,,,,,,,,,,,,,14.0,15.1562740143178,,,-23.5534849761321,-46.898219543024,
19:10:40.971,,,,853.100036621094,,,,,,,,,,,,,,,,14.575163269043,,,12.6190350453099,,-23.5534849761321,-46.898219543024,
19:10:41.056,,,,856.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5534633,-46.8982895,
19:10:41.058,,,,856.100036621094,,,,,,,,,,,,,,,,0.0,,,12.6100108447524,,-23.5534633,-46.8982895,
19:10:41.059,,,,856.100036621094,,,,,,,,,,,,,,,,0.0,,,12.6099540256601,,-23.5534633,-46.8982895,
19:10:41.097,,,,853.006818636585,,,,,,,,,,,,,,,,14.5750825881958,,,12.6105716101145,,-23.5534633,-46.8982895,
19:10:41.118,,,,,,,,,,,,,,,,1394.0,1.4,,,,,,,,-23.5534633,-46.8982895,
19:10:41.316,,,,,,,,,,,,,,,,,,47.0,,,,,,,-23.5534633,-46.8982895,
19:10:41.505,,,,,,,42.0,,16.0,8.0,,,,,,,,,,,,,,,-23.5534633,-46.8982895,
19:10:41.716,-0.59704505208824,,,,0.501092558083333,35.5426931751111,,,,,,,,,,,,,,,11.0,15.1288186563631,,,-23.5534633,-46.8982895,
19:10:41.897,,,,,,,,,,,,,,,,1164.0,1.2,,,,,,,,-23.5534633,-46.8982895,
19:10:41.931,,,,,,,,,,,,,,,,,,,,9.10851745605469,,,12.5868274022782,,-23.5534798691148,-46.8981880378931,
19:10:41.932,,,,852.140224618205,,,,,,,,,,,,,,,,,,,,,-23.5534798691148,-46.8981880378931,
19:10:41.933,,,,852.140224618205,,,,,,,,,,,,,,,,9.10851745605469,,,12.5867565557109,,-23.5534798691148,-46.8981880378931,
19:10:41.934,,,,852.140224618205,,,,,,,,,,,,,,,,9.10851745605469,,,12.5867370620939,,-23.5534798691148,-46.8981880378931,
19:10:41.961,,,,,,,,,,,,,,,,,,,,9.15158128738403,,,12.5859669249065,,-23.5534798691148,-46.8981880378931,
19:10:41.962,,,,853.245267818755,,,,,,,,,,,,,,,,,,,,,-23.5534798691148,-46.8981880378931,
19:10:42.102,,,,,,,41.5,,17.0,8.5,,,,,,,,,,,,,,,-23.5534798691148,-46.8981880378931,
19:10:42.299,-0.79599043697089,,,,0.502386871416667,35.5439874884445,,,,,,,,,,,,,,,8.0,15.0941653285473,,,-23.5534798691148,-46.8981880378931,
19:10:42.505,,,,,,,,,,,,,,,,1641.0,1.6,,,,,,,,-23.5534798691148,-46.8981880378931,
19:10:42.677,,,,,,,,,,,,,,,,,,48.0,,,,,,,-23.5534798691148,-46.8981880378931,
19:10:42.921,,,,,,,40.0,,20.0,10.0,,,,,,,,,,,,,,,-23.5534798691148,-46.8981880378931,
19:10:42.934,,,,,,,,,,,,,,,,,,,,6.70564270019531,,,12.539842734019,,-23.5534745379032,-46.8981627947064,
19:10:42.935,,,,852.378767937548,,,,,,,,,,,,,,,,,,,,,-23.5534745379032,-46.8981627947064,
19:10:42.940,,,,,,,,,,,,,,,,,,,,6.70564270019531,,,12.5395211446563,,-23.5534745379032,-46.8981627947064,
19:10:42.941,,,,852.378767937548,,,,,,,,,,,,,,,,,,,,,-23.5534745379032,-46.8981627947064,
19:10:42.944,,,,852.378767937548,,,,,,,,,,,,,,,,6.70564270019531,,,12.53935899836,,-23.5534745379032,-46.8981627947064,
19:10:42.946,,,,853.528716162398,,,,,,,,,,,,,,,,6.71215381622314,,,12.539266618689,,-23.5534745379032,-46.8981627947064,
19:10:43.123,-0.698842434595966,,,,0.503988978722222,35.54558959575,,,,,,,,,,,,,,,7.0,15.0388863917977,,,-23.5534745379032,-46.8981627947064,
19:10:43.323,,,,,,,,,,,,,,,,1549.0,1.5,,,,,,,,-23.5534745379032,-46.8981627947064,
19:10:43.516,,,,,,,40.0,,20.0,10.0,,,,,,,,,,,,,,,-23.5534745379032,-46.8981627947064,
19:10:43.719,,,,,0.505314090055556,35.5469147070833,,,,,,,,,,,,,,,8.0,15.0042661610278,,,-23.5534745379032,-46.8981627947064,
19:10:43.886,,,,853.668194233257,,,,,,,,,,,,,,,,6.71088137626648,,,12.4953973458056,,-23.5534745379032,-46.8981627947064,
19:10:43.888,,,,853.668194233257,,,,,,,,,,,,,,,,6.71088137626648,,,12.4953112439977,,-23.5534745379032,-46.8981627947064,
19:10:43.898,,,,858.100036621094,,,,,,,,,,,,,,,,0.0,,,12.4943113338452,,-23.5534745379032,-46.8981627947064,
19:10:43.901,,,,858.100036621094,,,,,,,,,,,,,,,,0.0,,,12.4939399222451,,-23.5533982,-46.8982351,
19:10:43.902,,,,858.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5533982,-46.8982351,
19:10:43.909,,,,,,,,,,,,,,,,1512.0,1.5,,,,,,,,-23.5533982,-46.8982351,
19:10:43.930,,,,852.877259402004,,,,,,,,,,,,,,,,7.34000444412231,,,12.4927601629528,,-23.5533982,-46.8982351,
19:10:43.954,,,,852.877259402004,,,,,,,,,,,,,,,,7.34000444412231,,,12.4917888491591,,-23.5533982,-46.8982351,
19:10:44.097,,,,,,,,,,,,,,,,,,48.0,,,,,,,-23.5533982,-46.8982351,
19:10:44.289,,,,,,,40.5,,19.0,9.5,,,,,,,,,,,,,,,-23.5533982,-46.8982351,
19:10:44.500,,,,,0.506832731694445,35.5484333487222,,,,,,,,,,,,,,,7.0,14.9530353915231,,,-23.5533982,-46.8982351,
19:10:44.680,,,,,,,,,,,,,,,,1409.0,1.4,,,,,,,,-23.5533982,-46.8982351,
19:10:44.877,,,,,,,41.0,,18.0,9.0,,,,,,,,,,,,,,,-23.5533982,-46.8982351,
19:10:44.933,,,,852.893949427722,,,,,,,,,,,,,,,,7.37251110076904,,,12.4519667524454,,-23.5534539305481,-46.8981156027448,
19:10:44.934,,,,852.893949427722,,,,,,,,,,,,,,,,7.37251110076904,,,12.4519252499344,,-23.5534539305481,-46.8981156027448,
19:10:44.942,,,,,,,,,,,,,,,,,,,,7.37251110076904,,,12.4516005131772,,-23.5534539305481,-46.8981156027448,
19:10:44.943,,,,852.893949427722,,,,,,,,,,,,,,,,,,,,,-23.5534539305481,-46.8981156027448,
19:10:44.945,,,,853.100036621094,,,,,,,,,,,,,,,,7.37139101028442,,,12.4515055230493,,-23.5534539305481,-46.8981156027448,
19:10:45.115,,,,,0.508198598583333,35.5497992156111,,,,,,,,,,,,,,,8.0,14.918187464645,,,-23.5534539305481,-46.8981156027448,
19:10:45.316,,,,,,,,,,,,,,,,1504.0,1.5,,,,,,,,-23.5534539305481,-46.8981156027448,
19:10:45.519,,,,,,,,,,,,,,,,,,48.0,,,,,,,-23.5534539305481,-46.8981156027448,
19:10:45.715,,,,,,,41.5,,17.0,8.5,,,,,,,,,,,,,,,-23.5534539305481,-46.8981156027448,
19:10:45.893,,,,,0.509711636722222,35.55131225375,,,,,,,,,,,,,,,7.0,14.8682630614432,,,-23.5534539305481,-46.8981156027448,
19:10:45.938,,,,,,,,,,,,,,,,,,,,8.30320501327515,,,12.4190294816394,,-23.5534362730963,-46.8980963535302,
19:10:45.939,,,,853.201124342405,,,,,,,,,,,,,,,,,,,,,-23.5534362730963,-46.8980963535302,
19:10:45.942,,,,853.201124342405,,,,,,,,,,,,,,,,8.30320501327515,,,12.4189200902967,,-23.5534362730963,-46.8980963535302,
19:10:45.943,,,,853.201124342405,,,,,,,,,,,,,,,,,,,,,-23.5534362730963,-46.8980963535302,
19:10:45.946,,,,853.100036621094,,,,,,,,,,,,,,,,8.30049962997437,,,12.4187775261952,,-23.5534362730963,-46.8980963535302,
19:10:46.095,,,,,,,,,,,,,,,,1295.0,1.3,,,,,,,,-23.5534362730963,-46.8980963535302,
19:10:46.290,,,,,,,42.0,,16.0,8.0,,,,,,,,,,,,,,,-23.5534362730963,-46.8980963535302,
19:10:46.496,,,,,0.510717153388889,35.5523177704167,,,,,,,,,,,,,,,6.0,14.825121022278,,,-23.5534362730963,-46.8980963535302,
19:10:46.682,,,,,,,,,,,,,,,,1363.0,1.4,,,,,,,,-23.5534362730963,-46.8980963535302,
19:10:46.742,,,,858.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5532735,-46.8982206,
19:10:46.743,,,,,,,,,,,,,,,,,,,,0.0,,,12.3412732014927,,-23.5532735,-46.8982206,
19:10:46.744,,,,858.100036621094,,,,,,,,,,,,,,,,0.0,,,12.3412270236806,,-23.5532735,-46.8982206,
19:10:46.745,,,,853.100036621094,,,,,,,,,,,,,,,,8.29874353408814,,,12.3411878802182,,-23.5532735,-46.8982206,
19:10:46.746,,,,853.100036621094,,,,,,,,,,,,,,,,8.29874353408814,,,12.3411758240579,,-23.5532735,-46.8982206,
19:10:46.867,,,,,,,,,,,,,,,,,,48.0,,,,,,,-23.5532735,-46.8982206,
19:10:46.897,,,,853.648327253949,,,,,,,,,,,,,,,,6.10396356582642,,,12.3337775693759,,-23.5534223443886,-46.8980855187874,
19:10:46.898,,,,853.648327253949,,,,,,,,,,,,,,,,6.10396356582642,,,12.3337494163227,,-23.5534223443886,-46.8980855187874,
19:10:47.070,,,,,,,42.0,,16.0,8.0,,,,,,,,,,,,,,,-23.5534223443886,-46.8980855187874,
19:10:47.277,,,,,0.512452346277778,35.5540529633056,,,,,,,,,,,,,,,8.0,14.7824178520982,,,-23.5534223443886,-46.8980855187874,
19:10:47.458,,,,,,,,,,,,,,,,1500.0,1.5,,,,,,,,-23.5534223443886,-46.8980855187874,
19:10:47.656,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5534223443886,-46.8980855187874,
19:10:47.897,,,,,0.513829300944445,35.5554299179722,,,,,,,,,,,,,,,8.0,14.7489098855065,,,-23.5534223443886,-46.8980855187874,
19:10:47.925,,,,854.146694754212,,,,,,,,,,,,,,,,8.26686086654663,,,12.3013441956655,,-23.5534223443886,-46.8980855187874,
19:10:47.928,,,,854.146694754212,,,,,,,,,,,,,,,,8.26686086654663,,,12.3012630879015,,-23.5534024550678,-46.8980755771591,
19:10:47.947,,,,854.146694754212,,,,,,,,,,,,,,,,8.26686086654663,,,12.3006502226644,,-23.5534024550678,-46.8980755771591,
19:10:47.948,,,,853.100036621094,,,,,,,,,,,,,,,,8.26612358093262,,,12.3006208442369,,-23.5534024550678,-46.8980755771591,
19:10:48.174,,,,,,,,,,,,,,,,1511.0,1.5,,,,,,,,-23.5534024550678,-46.8980755771591,
19:10:48.386,,,,,,,,,,,,,,,,,,48.0,,,,,,,-23.5534024550678,-46.8980755771591,
19:10:48.577,,,,,,,45.0,,10.0,5.0,,,,,,,,,,,,,,,-23.5534024550678,-46.8980755771591,
19:10:48.786,,,,,0.516052287944445,35.5576529049722,,,,,,,,,,,,,,,9.0,14.7084380396138,,,-23.5534024550678,-46.8980755771591,
19:10:48.905,,,,854.653523897483,,,,,,,,,,,,,,,,8.69419212341309,,,12.2740614689831,,-23.5533808846453,-46.8980658062109,
19:10:48.944,,,,854.653523897483,,,,,,,,,,,,,,,,8.69419212341309,,,12.272999225094,,-23.5533808846453,-46.8980658062109,
19:10:48.945,,,,854.653523897483,,,,,,,,,,,,,,,,8.69419212341309,,,12.2729510025757,,-23.5533808846453,-46.8980658062109,
19:10:48.947,,,,855.024986714131,,,,,,,,,,,,,,,,8.69436550140381,,,12.2729123667826,,-23.5533808846453,-46.8980658062109,
19:10:48.965,,,,,,,,,,,,,,,,1783.0,1.8,,,,,,,,-23.5533808846453,-46.8980658062109,
19:10:49.164,,,,,,,45.0,,10.0,5.0,,,,,,,,,,,,,,,-23.5533808846453,-46.8980658062109,
19:10:49.356,0.38851212537019,,,,0.517636155444445,35.5592367724722,,,,,,,,,,,,,,,10.0,14.6872781047745,,,-23.5533808846453,-46.8980658062109,
19:10:49.561,,,,,,,,,,,,,,,,1850.0,1.8,,,,,,,,-23.5533808846453,-46.8980658062109,
