time,"Aceleração (m/s²)","Ajuste de combustível % a curto 
prazo - Banco 1 (%)","Ajuste de combustível % a longo 
prazo - Banco 1 (%)","Altitude (GPS) (m)","Distância percorrida (km)","Distância percorrida (total) (km)","Espaço livre no tanque de combustível (L)","Fuel economizer (based on fuel system status and throttle position) ()","Nível de combustível (%) (%)","Nível de combustível (V) (L)","Posição absoluta da borboleta de admissão B (%)","Posição da borboleta de admissão (%)","Posição do pedal do acelerador D (%)","Posição do pedal do acelerador E (%)","Posição relativa da borboleta de admissão (%)","RPM do motor (rpm)","RPM do motor x1000 (rpm)","Temperatura do líquido de 
arrefecimento do motor (℃)","Valor da carga calculada do motor (%)","Velocidade (GPS) (km/h)","Velocidade do veículo (km/h)","Velocidade média (km/h)","Velocidade média (GPS) (km/h)","Voltagem do modulo OBD (V)",Latitude,Longtitude,
19:14:30.843,,,,,,,,,,,,,,,,2828,2.8,,,,,,,,-23.5475734042876,-46.8846229572053,
19:14:30.912,,,,823.668162768342,,,,,,,,,,,,,,,,27.9127424240112,,,19.8850881697543,,-23.5475734042876,-46.8846229572053,
19:14:30.914,,,,823.668162768342,,,,,,,,,,,,,,,,27.9127424240112,,,19.8851347957144,,-23.5475734042876,-46.8846229572053,
19:14:30.949,,,,823.668162768342,,,,,,,,,,,,,,,,27.9127424240112,,,19.8859298628897,,-23.5475046373995,-46.8845946150197,
19:14:30.951,,,,823.700012207031,,,,,,,,,,,,,,,,28.005491065979,,,19.8859802705484,,-23.5475046373995,-46.8845946150197,
19:14:31.028,,,,,,,,,,,,,27,,,,,,,,,,,,-23.5475046373995,-46.8845946150197,
19:14:31.224,,,,,,,,,,,,,,13,,,,,,,,,,,-23.5475046373995,-46.8845946150197,
19:14:31.420,,,,,,,38.5,,23,11.5,,,,,,,,,,,,,,,-23.5475046373995,-46.8845946150197,
19:14:31.615,,,,824,,,,,,,,,,,,,,,,,,,,,-23.5472247,-46.8847828,
19:14:31.616,,,,,,,,,,,,,,,,,,,,0,,,19.8484562250172,,-23.5472247,-46.8847828,
19:14:31.617,,,,824,,,,,,,,,,,,,,,,0,,,19.8484274616809,,-23.5472247,-46.8847828,
19:14:31.619,,,,824,,,,,,,,,,,,,,,,27.9762107849121,,,19.8484686511405,,-23.5472247,-46.8847828,
19:14:31.620,,,,,2.00799525083333,37.0495958678611,,,,,,,,,,,,,,,28,22.440778293517,,,-23.5472247,-46.8847828,
19:14:31.809,,,,,,,,,,,,,,,,2939,2.9,,,,,,,,-23.5472247,-46.8847828,
19:14:31.938,,,,823.318519066516,,,,,,,,,,,,,,,,28.6655582427979,,,19.8564341876384,,-23.5474282604676,-46.8845866918473,
19:14:31.941,,,,823.318519066516,,,,,,,,,,,,,,,,28.6655582427979,,,19.856508540281,,-23.5474282604676,-46.8845866918473,
19:14:31.942,,,,823.318519066516,,,,,,,,,,,,,,,,28.6655582427979,,,19.8565398883167,,-23.5474282604676,-46.8845866918473,
19:14:31.982,,,,824,,,,,,,,,,,,,,,,28.6663118362427,,,19.8575365550854,,-23.5474282604676,-46.8845866918473,
19:14:32.052,,,,,,,,,,,,,29,,,,,,,,,,,,-23.5474282604676,-46.8845866918473,
19:14:32.262,,,,,,,,,,,,,,10,,,,,,,,,,,-23.5474282604676,-46.8845866918473,
19:14:32.447,,,,,,,,,,,,,,,,,,73,,,,,,,-23.5474282604676,-46.8845866918473,
19:14:32.686,,,,,,,38.5,,23,11.5,,,,,,,,,,,,,,,-23.5474282604676,-46.8845866918473,
19:14:32.882,,,,,2.01851250333333,37.0601131203611,,,,,,,,,,,,,,,30,22.4702790608435,,,-23.5474282604676,-46.8845866918473,
19:14:32.931,,,,,,,,,,,,,,,,,,,,29.9918277740479,,,19.8847293061215,,-23.5473494880458,-46.8845740407771,
19:14:32.932,,,,822.998689784258,,,,,,,,,,,,,,,,,,,,,-23.5473494880458,-46.8845740407771,
19:14:32.933,,,,822.998689784258,,,,,,,,,,,,,,,,29.9918277740479,,,19.8847620315486,,-23.5473494880458,-46.8845740407771,
19:14:32.972,,,,824,,,,,,,,,,,,,,,,29.9915256500244,,,19.8858878982026,,-23.5473494880458,-46.8845740407771,
19:14:33.078,,,,,,,,,,,,,,,,2190,2.2,,,,,,,,-23.5473494880458,-46.8845740407771,
19:14:33.273,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5473494880458,-46.8845740407771,
19:14:33.466,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5473494880458,-46.8845740407771,
19:14:33.670,,,,,,,39.5,,21,10.5,,,,,,,,,,,,,,,-23.5473494880458,-46.8845740407771,
19:14:33.863,,,,,2.02695992152778,37.0685605385556,,,,,,,,,,,,,,,31,22.4960755214588,,,-23.5473494880458,-46.8845740407771,
19:14:33.919,,,,822.529463145825,,,,,,,,,,,,,,,,30.9054473876953,,,19.9152860960659,,-23.5473494880458,-46.8845740407771,
19:14:33.921,,,,822.529463145825,,,,,,,,,,,,,,,,30.9054473876953,,,19.9153352990767,,-23.5472690654346,-46.8845587018557,
19:14:33.927,,,,824,,,,,,,,,,,,,,,,30.90168800354,,,19.9155287274282,,-23.5472690654346,-46.8845587018557,
19:14:34.047,,,,,,,,,,,,,,,,1470,1.5,,,,,,,,-23.5472690654346,-46.8845587018557,
19:14:34.245,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5472690654346,-46.8845587018557,
19:14:34.440,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5472690654346,-46.8845587018557,
19:14:34.469,,,,,,,,,,,,,,,,,,,,30.9008056640625,,,19.9322950529092,,-23.5472690654346,-46.8845587018557,
19:14:34.470,,,,825.100036621094,,,,,,,,,,,,,,,,30.9008056640625,,,19.9323134122303,,-23.5472690654346,-46.8845587018557,
19:14:34.471,,,,,,,,,,,,,,,,,,,,0,,,19.9322299206699,,-23.5472690654346,-46.8845587018557,
19:14:34.472,,,,819.900024414063,,,,,,,,,,,,,,,,,,,,,-23.5472690654346,-46.8845587018557,
19:14:34.474,,,,,,,,,,,,,,,,,,,,0,,,19.9320587903899,,-23.5472690654346,-46.8845587018557,
19:14:34.475,,,,819.900024414063,,,,,,,,,,,,,,,,,,,,,-23.5472690654346,-46.8845587018557,
19:14:34.476,,,,819.900024414063,,,,,,,,,,,,,,,,,,,,,-23.5470473,-46.8847537,
19:14:34.642,,,,,,,,,,,,,,,,,,73,,,,,,,-23.5470473,-46.8847537,
19:14:34.840,,,,,,,40.5,,19,9.5,,,,,,,,,,,,,,,-23.5470473,-46.8847537,
19:14:34.933,,,,822.31133550121,,,,,,,,,,,,,,,,31.8348426818848,,,19.9473909113783,,-23.5471914730793,-46.8845352701305,
19:14:34.935,,,,822.31133550121,,,,,,,,,,,,,,,,31.8348426818848,,,19.9474628827991,,-23.5471914730793,-46.8845352701305,
19:14:34.936,,,,822.31133550121,,,,,,,,,,,,,,,,31.8307777404785,,,19.9475081914125,,-23.5471914730793,-46.8845352701305,
19:14:34.937,,,,826.300048828125,,,,,,,,,,,,,,,,,,,,,-23.5471914730793,-46.8845352701305,
19:14:35.023,0.317248149149552,,,,2.03727253219444,37.0788731492222,,,,,,,,,,,,,,,32,22.5299469801972,,,-23.5471914730793,-46.8845352701305,
19:14:35.222,,,,,,,,,,,,,,,,1180,1.2,,,,,,,,-23.5471914730793,-46.8845352701305,
19:14:35.415,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5471914730793,-46.8845352701305,
19:14:35.660,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5471914730793,-46.8845352701305,
19:14:35.861,,,,,,,41.5,,17,8.5,,,,,,,,,,,,,,,-23.5471914730793,-46.8845352701305,
19:14:35.917,,,,821.703577466486,,,,,,,,,,,,,,,,32.467370223999,,,19.98190685089,,-23.5471914730793,-46.8845352701305,
19:14:35.918,,,,821.703577466486,,,,,,,,,,,,,,,,32.467370223999,,,19.9819325968496,,-23.5471914730793,-46.8845352701305,
19:14:35.919,,,,821.703577466486,,,,,,,,,,,,,,,,32.467370223999,,,19.9819795059949,,-23.5471153689673,-46.8845031914092,
19:14:35.952,,,,823.999986495786,,,,,,,,,,,,,,,,32.4409240722656,,,19.9831251364824,,-23.5471153689673,-46.8845031914092,
19:14:36.056,0.250502993101195,,,,2.04644745130555,37.0880480683333,,,,,,,,,,,,,,,32,22.5598790287487,,,-23.5471153689673,-46.8845031914092,
19:14:36.256,,,,,,,,,,,,,,,,2121,2.1,,,,,,,,-23.5471153689673,-46.8845031914092,
19:14:36.449,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5471153689673,-46.8845031914092,
19:14:36.636,,,,,,,,,,,,,,11,,,,,,,,,,,-23.5471153689673,-46.8845031914092,
19:14:36.833,,,,,,,,,,,,,,,,,,73,,,,,,,-23.5471153689673,-46.8845031914092,
19:14:36.911,,,,,,,,,,,,,,,,,,,,32.0197700500488,,,20.0153908784423,,-23.5470426267362,-46.8844677250173,
19:14:36.912,,,,821.141253161441,,,,,,,,,,,,,,,,,,,,,-23.5470426267362,-46.8844677250173,
19:14:36.914,,,,,,,,,,,,,,,,,,,,32.0197700500488,,,20.0154843528203,,-23.5470426267362,-46.8844677250173,
19:14:36.915,,,,821.141253161441,,,,,,,,,,,,,,,,32.0197700500488,,,20.0155208768588,,-23.5470426267362,-46.8844677250173,
19:14:36.916,,,,821.141253161441,,,,,,,,,,,,,,,,,,,,,-23.5470426267362,-46.8844677250173,
19:14:36.959,,,,823.744427282288,,,,,,,,,,,,,,,,31.9542778015137,,,20.0169822902585,,-23.5470426267362,-46.8844677250173,
19:14:37.138,,,,,,,42,,16,8,,,,,,,,,,,,,,,-23.5470426267362,-46.8844677250173,
19:14:37.322,0.12514253515755,,,,2.05770146108333,37.0993020781111,,,,,,,,,,,,,,,32,22.5963369599826,,,-23.5470426267362,-46.8844677250173,
19:14:37.359,,,,823.726493592503,,,,,,,,,,,,,,,,31.9206665039063,,,20.0302584592723,,-23.5470426267362,-46.8844677250173,
19:14:37.360,,,,823.726493592503,,,,,,,,,,,,,,,,31.9206665039063,,,20.03028218277,,-23.5470426267362,-46.8844677250173,
19:14:37.363,,,,819.200012207031,,,,,,,,,,,,,,,,,,,,,-23.5470147,-46.8846816,
19:14:37.368,,,,,,,,,,,,,,,,,,,,0,,,20.0297816670472,,-23.5470147,-46.8846816,
19:14:37.369,,,,819.200012207031,,,,,,,,,,,,,,,,0,,,20.0297514859943,,-23.5470147,-46.8846816,
19:14:37.518,,,,,,,,,,,,,,,,2083,2.1,,,,,,,,-23.5470147,-46.8846816,
19:14:37.712,,,,,,,,,,,,,23,,,,,,,,,,,,-23.5470147,-46.8846816,
19:14:37.910,,,,,,,,,,,,,,11,,,,,,,,,,,-23.5470147,-46.8846816,
19:14:37.919,,,,820.819677316147,,,,,,,,,,,,,,,,32.7848133087158,,,20.0492998970196,,-23.5469696293319,-46.8844254025681,
19:14:37.921,,,,820.819677316147,,,,,,,,,,,,,,,,32.7848133087158,,,20.049359862238,,-23.5469696293319,-46.8844254025681,
19:14:37.922,,,,820.819677316147,,,,,,,,,,,,,,,,,,,,,-23.5469696293319,-46.8844254025681,
19:14:37.953,,,,823.654759213821,,,,,,,,,,,,,,,,32.725724029541,,,20.0504822626279,,-23.5469696293319,-46.8844254025681,
19:14:38.097,,,,,,,42,,16,8,,,,,,,,,,,,,,,-23.5469696293319,-46.8844254025681,
19:14:38.296,0.125319469090085,,,,2.06663642375,37.1082370407778,,,,,,,,,,,,,,,33,22.6271778182048,,,-23.5469696293319,-46.8844254025681,
19:14:38.495,,,,,,,,,,,,,,,,2186,2.2,,,,,,,,-23.5469696293319,-46.8844254025681,
19:14:38.692,,,,,,,,,,,,,25,,,,,,,,,,,,-23.5469696293319,-46.8844254025681,
19:14:38.887,,,,,,,,,,,,,,12,,,,,,,,,,,-23.5469696293319,-46.8844254025681,
19:14:38.922,,,,820.462944960616,,,,,,,,,,,,,,,,33.8994140625,,,20.0877636614804,,-23.5468978750983,-46.8843748233428,
19:14:38.924,,,,820.462944960616,,,,,,,,,,,,,,,,33.8994140625,,,20.0878546063425,,-23.5468978750983,-46.8843748233428,
19:14:38.925,,,,820.462944960616,,,,,,,,,,,,,,,,33.8994140625,,,20.0878810069896,,-23.5468978750983,-46.8843748233428,
19:14:38.941,,,,823.152635606892,,,,,,,,,,,,,,,,33.7896263122559,,,20.0885178158576,,-23.5468978750983,-46.8843748233428,
19:14:39.078,,,,,,,,,,,,,,,,,,73,,,,,,,-23.5468978750983,-46.8843748233428,
19:14:39.285,,,,,,,44,,12,6,,,,,,,,,,,,,,,-23.5468978750983,-46.8843748233428,
19:14:39.472,0.187318349903365,,,,2.0780680975,37.1196687145278,,,,,,,,,,,,,,,35,22.6712664019732,,,-23.5468978750983,-46.8843748233428,
19:14:39.673,,,,,,,,,,,,,,,,2214,2.2,,,,,,,,-23.5468978750983,-46.8843748233428,
19:14:39.858,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5468978750983,-46.8843748233428,
19:14:39.922,,,,820.063883475617,,,,,,,,,,,,,,,,34.9107570648193,,,20.1287970333991,,-23.546824379108,-46.8843217345927,
19:14:39.925,,,,820.063883475617,,,,,,,,,,,,,,,,34.9107570648193,,,20.128903722008,,-23.546824379108,-46.8843217345927,
19:14:39.927,,,,820.063883475617,,,,,,,,,,,,,,,,34.9107570648193,,,20.1290085661271,,-23.546824379108,-46.8843217345927,
19:14:39.963,,,,824,,,,,,,,,,,,,,,,34.8428237915039,,,20.1304555025842,,-23.546824379108,-46.8843217345927,
19:14:40.046,,,,,,,,,,,,,,10,,,,,,,,,,,-23.546824379108,-46.8843217345927,
19:14:40.235,,,,819.100036621094,,,,,,,,,,,,,,,,,,,,,-23.5469611,-46.8844132,
19:14:40.237,,,,819.100036621094,,,,,,,,,,,,,,,,0,,,20.115196201643,,-23.5469611,-46.8844132,
19:14:40.238,,,,824,,,,,,,,,,,,,,,,34.793745803833,,,20.1152183738345,,-23.5469611,-46.8844132,
19:14:40.239,,,,824,,,,,,,,,,,,,,,,34.793745803833,,,20.1152370245702,,-23.5469611,-46.8844132,
19:14:40.242,,,,,,,44.5,,11,5.5,,,,,,,,,,,,,,,-23.5469611,-46.8844132,
19:14:40.438,0.190156905079842,,,,2.08745705944444,37.1290576764722,,,,,,,,,,,,,,,35,22.7072429431156,,,-23.5469611,-46.8844132,
19:14:40.645,,,,,,,,,,,,,,,,2235,2.2,,,,,,,,-23.5469611,-46.8844132,
19:14:40.829,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5469611,-46.8844132,
19:14:40.896,,,,819.519620852452,,,,,,,,,,,,,,,,35.1609363555908,,,20.142561739738,,-23.546748200466,-46.8842705038224,
19:14:40.897,,,,819.519620852452,,,,,,,,,,,,,,,,35.1609363555908,,,20.1426143598797,,-23.546748200466,-46.8842705038224,
19:14:40.922,,,,,,,,,,,,,,,,,,,,35.1609363555908,,,20.1436646521495,,-23.546748200466,-46.8842705038224,
19:14:40.923,,,,819.519620852452,,,,,,,,,,,,,,,,35.179190826416,,,20.1437061119711,,-23.546748200466,-46.8842705038224,
19:14:40.924,,,,824,,,,,,,,,,,,,,,,,,,,,-23.546748200466,-46.8842705038224,
19:14:41.024,,,,,,,,,,,,,,9,,,,,,,,,,,-23.546748200466,-46.8842705038224,
19:14:41.224,,,,,,,,,,,,,,,,,,73,,,,,,,-23.546748200466,-46.8842705038224,
19:14:41.419,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.546748200466,-46.8842705038224,
19:14:41.608,,,,,2.09850752788889,37.1401081449167,,,,,,,,,,,,,,,34,22.7470272405884,,,-23.546748200466,-46.8842705038224,
19:14:41.805,,,,,,,,,,,,,,,,2192,2.2,,,,,,,,-23.546748200466,-46.8842705038224,
19:14:41.910,,,,819.127381534747,,,,,,,,,,,,,,,,34.8386524200439,,,20.1836474062869,,-23.5466706016064,-46.8842269197851,
19:14:41.914,,,,,,,,,,,,,,,,,,,,34.8386524200439,,,20.1838246788247,,-23.5466706016064,-46.8842269197851,
19:14:41.917,,,,819.127381534747,,,,,,,,,,,,,,,,,,,,,-23.5466706016064,-46.8842269197851,
19:14:41.918,,,,,,,,,,,,,,,,,,,,34.8386524200439,,,20.1839903985213,,-23.5466706016064,-46.8842269197851,
19:14:41.919,,,,819.127381534747,,,,,,,,,,,,,,,,,,,,,-23.5466706016064,-46.8842269197851,
19:14:41.948,,,,821.830220614217,,,,,,,,,,,,,,,,34.9221210479736,,,20.1851857662767,,-23.5466706016064,-46.8842269197851,
19:14:41.999,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5466706016064,-46.8842269197851,
19:14:42.187,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5466706016064,-46.8842269197851,
19:14:42.384,,,,,,,41,,18,9,,,,,,,,,,,,,,,-23.5466706016064,-46.8842269197851,
19:14:42.578,0.0648837221929,,,,2.107664219,37.1492648360278,,,,,,,,,,,,,,,34,22.779782239956,,,-23.5466706016064,-46.8842269197851,
19:14:42.780,,,,,,,,,,,,,,,,2164,2.2,,,,,,,,-23.5466706016064,-46.8842269197851,
19:14:42.916,,,,818.581019435587,,,,,,,,,,,,,,,,34.2499500274658,,,20.2226065880893,,-23.5465915003215,-46.8841922806453,
19:14:42.918,,,,818.581019435587,,,,,,,,,,,,,,,,34.2499500274658,,,20.2226670650988,,-23.5465915003215,-46.8841922806453,
19:14:42.949,,,,821.720402231859,,,,,,,,,,,,,,,,34.3836879730225,,,20.2238777976168,,-23.5465915003215,-46.8841922806453,
19:14:42.972,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5465915003215,-46.8841922806453,
19:14:43.084,,,,817,,,,,,,,,,,,,,,,,,,,,-23.5467595,-46.8841716,
19:14:43.085,,,,817,,,,,,,,,,,,,,,,0,,,20.2163178051976,,-23.5467595,-46.8841716,
19:14:43.168,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5467595,-46.8841716,
19:14:43.370,,,,,,,,,,,,,,,,,,73,,,,,,,-23.5467595,-46.8841716,
19:14:43.617,,,,,,,39.5,,21,10.5,,,,,,,,,,,,,,,-23.5467595,-46.8841716,
19:14:43.797,-0.0642338952424562,,,,2.11917825194444,37.1607788689722,,,,,,,,,,,,,,,34,22.8206999284282,,,-23.5467595,-46.8841716,
19:14:43.915,,,,,,,,,,,,,,,,,,,,33.985241317749,,,20.2476072823014,,-23.5465074062892,-46.8841740113405,
19:14:43.916,,,,818.074890181549,,,,,,,,,,,,,,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:43.917,,,,,,,,,,,,,,,,,,,,33.985241317749,,,20.2476852459863,,-23.5465074062892,-46.8841740113405,
19:14:43.918,,,,818.074890181549,,,,,,,,,,,,,,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:43.921,,,,818.074890181549,,,,,,,,,,,,,,,,33.985241317749,,,20.2478176805794,,-23.5465074062892,-46.8841740113405,
19:14:43.951,,,,,,,,,,,,,,,,,,,,34.0111072540283,,,20.2489650750585,,-23.5465074062892,-46.8841740113405,
19:14:43.952,,,,821.594897256082,,,,,,,,,,,,,,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:43.993,,,,,,,,,,,,,,,,2144,2.1,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:44.203,,,,,,,,,,,,,30,,,,,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:44.382,,,,,,,,,,,,,,15,,,,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:44.592,,,,,,,38.5,,23,11.5,,,,,,,,,,,,,,,-23.5465074062892,-46.8841740113405,
19:14:44.782,-0.06394890128766,,,,2.12848121861111,37.1700818356389,,,,,,,,,,,,,,,34,22.8535427198487,,,-23.5465074062892,-46.8841740113405,
19:14:44.925,,,,,,,,,,,,,,,,,,,,34.4430313110352,,,20.2867328518724,,-23.5464210296394,-46.8841692291919,
19:14:44.926,,,,817.732005340341,,,,,,,,,,,,,,,,,,,,,-23.5464210296394,-46.8841692291919,
19:14:44.937,,,,817.732005340341,,,,,,,,,,,,,,,,34.4430313110352,,,20.2871744374525,,-23.5464210296394,-46.8841692291919,
19:14:44.944,,,,820.466132535214,,,,,,,,,,,,,,,,34.4614334106445,,,20.2874527427417,,-23.5464210296394,-46.8841692291919,
19:14:44.975,,,,,,,,,,,,,,,,2187,2.2,,,,,,,,-23.5464210296394,-46.8841692291919,
19:14:45.162,,,,,,,,,,,,,24,,,,,,,,,,,,-23.5464210296394,-46.8841692291919,
19:14:45.371,,,,,,,,,,,,,,11,,,,,,,,,,,-23.5464210296394,-46.8841692291919,
19:14:45.561,,,,,,,,,,,,,,,,,,74,,,,,,,-23.5464210296394,-46.8841692291919,
19:14:45.747,,,,,,,38.5,,23,11.5,,,,,,,,,,,,,,,-23.5464210296394,-46.8841692291919,
19:14:45.883,,,,,,,,,,,,,,,,,,,,34.4598815917969,,,20.3237497235552,,-23.5464210296394,-46.8841692291919,
19:14:45.884,,,,820.403387982208,,,,,,,,,,,,,,,,34.4598815917969,,,20.3237798923843,,-23.5464210296394,-46.8841692291919,
19:14:45.922,,,,817.538263325481,,,,,,,,,,,,,,,,34.9980537414551,,,20.3252812499094,,-23.5463328817703,-46.8841694827509,
19:14:45.923,,,,817.538263325481,,,,,,,,,,,,,,,,34.9980537414551,,,20.3253418320608,,-23.5463328817703,-46.8841694827509,
19:14:45.924,,,,817.538263325481,,,,,,,,,,,,,,,,34.9980537414551,,,20.3253766615728,,-23.5463328817703,-46.8841694827509,
19:14:45.925,,,,814.300048828125,,,,,,,,,,,,,,,,0,,,20.3253166707772,,-23.5463328817703,-46.8841694827509,
19:14:45.926,,,,814.300048828125,,,,,,,,,,,,,,,,0,,,20.3252915777793,,-23.5463328817703,-46.8841694827509,
19:14:45.927,,,,820.403387982208,,,,,,,,,,,,,,,,34.9980365753174,,,20.3253359641935,,-23.5463328817703,-46.8841694827509,
19:14:45.929,,,,820.403387982208,,,,,,,,,,,,,,,,34.9980365753174,,,20.3254408910094,,-23.5463328817703,-46.8841694827509,
19:14:45.945,0.0640502153688492,,,,2.13978949791667,37.1813901149444,,,,,,,,,,,,,,,35,22.8955340393416,,,-23.5463328817703,-46.8841694827509,
19:14:46.144,,,,,,,,,,,,,,,,2217,2.2,,,,,,,,-23.5463328817703,-46.8841694827509,
19:14:46.355,,,,,,,,,,,,,27,,,,,,,,,,,,-23.5463328817703,-46.8841694827509,
19:14:46.542,,,,,,,,,,,,,,13,,,,,,,,,,,-23.5463328817703,-46.8841694827509,
19:14:46.728,,,,,,,39.5,,21,10.5,,,,,,,,,,,,,,,-23.5463328817703,-46.8841694827509,
19:14:46.923,,,,817.218109812681,,,,,,,,,,,,,,,,35.5966163635254,,,20.3666857435381,,-23.546242968838,-46.8841672212753,
19:14:46.925,0.127790956731355,,,817.218109812681,2.14959011691667,37.1911907339445,,,,,,,,,,,,,,35.5966163635254,36,22.9335956545307,20.3667758988445,,-23.546242968838,-46.8841672212753,
19:14:46.926,,,,817.218109812681,,,,,,,,,,,,,,,,35.5966163635254,,,20.3667989135267,,-23.546242968838,-46.8841672212753,
19:14:46.928,,,,820.262214440712,,,,,,,,,,,,,,,,35.5965339660645,,,20.3668754074562,,-23.546242968838,-46.8841672212753,
19:14:47.117,,,,,,,,,,,,,,,,2330,2.3,,,,,,,,-23.546242968838,-46.8841672212753,
19:14:47.321,,,,,,,,,,,,,30,,,,,,,,,,,,-23.546242968838,-46.8841672212753,
19:14:47.564,,,,,,,,,,,,,,14,,,,,,,,,,,-23.546242968838,-46.8841672212753,
19:14:47.755,,,,,,,,,,,,,,,,,,74,,,,,,,-23.546242968838,-46.8841672212753,
19:14:47.923,,,,816.96345376055,,,,,,,,,,,,,,,,37.0684959411621,,,20.4119472362808,,-23.5461504282585,-46.8841599282046,
19:14:47.925,,,,816.96345376055,,,,,,,,,,,,,,,,37.0684959411621,,,20.4120314379542,,-23.5461504282585,-46.8841599282046,
19:14:47.941,,,,,,,,,,,,,,,,,,,,37.0684959411621,,,20.4127692158855,,-23.5461504282585,-46.8841599282046,
19:14:47.942,,,,816.96345376055,,,,,,,,,,,,,,,,,,,,,-23.5461504282585,-46.8841599282046,
19:14:47.948,,,,,,,41,,18,9,,,,,,,,,,,,,,,-23.5461504282585,-46.8841599282046,
19:14:47.977,,,,819.406260277042,,,,,,,,,,,,,,,,37.0681663513184,,,20.4143683966524,,-23.5461504282585,-46.8841599282046,
19:14:48.135,0.256146175614264,,,,2.16235792902778,37.2039585460556,,,,,,,,,,,,,,,38,22.9874105652982,,,-23.5461504282585,-46.8841599282046,
19:14:48.336,,,,,,,,,,,,,,,,2435,2.4,,,,,,,,-23.5461504282585,-46.8841599282046,
19:14:48.539,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5461504282585,-46.8841599282046,
19:14:48.740,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5461504282585,-46.8841599282046,
19:14:48.779,,,,814.600036621094,,,,,,,,,,,,,,,,0,,,20.3700650949546,,-23.5461504282585,-46.8841599282046,
19:14:48.780,,,,814.600036621094,,,,,,,,,,,,,,,,0,,,20.370043390915,,-23.5461504282585,-46.8841599282046,
19:14:48.781,,,,814.600036621094,,,,,,,,,,,,,,,,,,,,,-23.5463128,-46.8844065,
19:14:48.782,,,,819.900024414063,,,,,,,,,,,,,,,,37.0679500579834,,,20.3701380370277,,-23.5463128,-46.8844065,
19:14:48.895,,,,816.781497783846,,,,,,,,,,,,,,,,38.137984085083,,,20.3755823113887,,-23.5463128,-46.8844065,
19:14:48.920,,,,,,,42.5,,15,7.5,,,,,,,,,,,,,,,-23.5463128,-46.8844065,
19:14:48.930,,,,816.781497783846,,,,,,,,,,,,,,,,38.137984085083,,,20.3772686457271,,-23.5463128,-46.8844065,
19:14:48.932,,,,819.900024414063,,,,,,,,,,,,,,,,38.1379325866699,,,20.3773439255407,,-23.5463128,-46.8844065,
19:14:49.121,0.256048939842423,,,,2.17277273786111,37.2143733548889,,,,,,,,,,,,,,,38,23.0310241708916,,,-23.5463128,-46.8844065,
19:14:49.317,,,,,,,,,,,,,,,,2415,2.4,,,,,,,,-23.5463128,-46.8844065,
19:14:49.512,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5463128,-46.8844065,
19:14:49.695,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5463128,-46.8844065,
19:14:49.891,,,,,,,,,,,,,,,,,,74,,,,,,,-23.5463128,-46.8844065,
19:14:49.898,,,,,,,,,,,,,,,,,,,,37.8793796539307,,,20.4229335985284,,-23.5463128,-46.8844065,
19:14:49.899,,,,816.690072617447,,,,,,,,,,,,,,,,,,,,,-23.5463128,-46.8844065,
19:14:49.907,,,,816.690072617447,,,,,,,,,,,,,,,,37.8793796539307,,,20.4233525594752,,-23.5459606926685,-46.8841432390358,
19:14:49.944,,,,816.690072617447,,,,,,,,,,,,,,,,37.8793796539307,,,20.4251090868086,,-23.5459606926685,-46.8841432390358,
19:14:49.948,,,,819.900024414063,,,,,,,,,,,,,,,,37.879451751709,,,20.4252636084169,,-23.5459606926685,-46.8841432390358,
19:14:50.088,,,,,,,43,,14,7,,,,,,,,,,,,,,,-23.5459606926685,-46.8841432390358,
19:14:50.285,,,,,2.18473643502778,37.2263370520556,,,,,,,,,,,,,,,37,23.0787376480601,,,-23.5459606926685,-46.8841432390358,
19:14:50.486,,,,,,,,,,,,,,,,2334,2.3,,,,,,,,-23.5459606926685,-46.8841432390358,
19:14:50.672,,,,,,,,,,,,,20,,,,,,,,,,,,-23.5459606926685,-46.8841432390358,
19:14:50.871,,,,,,,,,,,,,,9,,,,,,,,,,,-23.5459606926685,-46.8841432390358,
19:14:50.925,,,,815.853456919378,,,,,,,,,,,,,,,,36.8023143768311,,,20.4682823886586,,-23.5458691331702,-46.8841434819308,
