time,Aceleração (m/s²),"Ajuste de combustível % a curto 
prazo - Banco 1 (%)","Ajuste de combustível % a longo 
prazo - Banco 1 (%)",Altitude (GPS) (m),Distância percorrida (km),Distância percorrida (total) (km),Espaço livre no tanque de combustível (L),Fuel economizer (based on fuel system status and throttle position) (),Nível de combustível (%) (%),Nível de combustível (V) (L),Posição absoluta da borboleta de admissão B (%),Posição da borboleta de admissão (%),Posição do pedal do acelerador D (%),Posição do pedal do acelerador E (%),Posição relativa da borboleta de admissão (%),RPM do motor (rpm),RPM do motor x1000 (rpm),"Temperatura do líquido de 
arrefecimento do motor (℃)",Valor da carga calculada do motor (%),Velocidade (GPS) (km/h),Velocidade do veículo (km/h),Velocidade média (km/h),Velocidade média (GPS) (km/h),Voltagem do modulo OBD (V),Latitude,Longtitude,Unnamed: 27
19:18:08.923,,,,,,,,,,,,,,,,,,,,34.813387298584,,,21.9257767016158,,-23.533927244786,-46.8804381308897,
19:18:08.924,,,,815.549005330928,,,,,,,,,,,,,,,,,,,,,-23.533927244786,-46.8804381308897,
19:18:08.925,,,,815.549005330928,,,,,,,,,,,,,,,,34.813387298584,,,21.9258079297099,,-23.533927244786,-46.8804381308897,
19:18:08.961,,,,812.211092694614,,,,,,,,,,,,,,,,34.8107780456543,,,21.9266216093166,,-23.533927244786,-46.8804381308897,
19:18:09.097,0.841865288332696,,,,3.7271803575,38.7687809745278,,,,,,,,,,,,,,,36.0,24.8661030640627,,,-23.533927244786,-46.8804381308897,
19:18:09.284,,,,,,,,,,,,,,,,2350.0,2.4,,,,,,,,-23.533927244786,-46.8804381308897,
19:18:09.484,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.533927244786,-46.8804381308897,
19:18:09.679,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.533927244786,-46.8804381308897,
19:18:09.808,,,,0.0,,,,,,,,,,,,,,,,0.0,,,21.8940852195371,,-23.533927244786,-46.8804381308897,
19:18:09.871,,,,,,,,,,,,,,,,,,81.0,,,,,,,-23.533927244786,-46.8804381308897,
19:18:09.892,,,,815.094712030997,,,,,,,,,,,,,,,,36.0071376800537,,,21.8961261884625,,-23.5338415458071,-46.8804621693486,
19:18:09.893,,,,,,,,,,,,,,,,,,,,36.0071376800537,,,21.8961684796561,,-23.5338415458071,-46.8804621693486,
19:18:09.894,,,,815.094712030997,,,,,,,,,,,,,,,,36.0071376800537,,,21.8961829391819,,-23.5338415458071,-46.8804621693486,
19:18:09.940,,,,811.9148365256,,,,,,,,,,,,,,,,36.0075462341309,,,21.8973255518666,,-23.5338415458071,-46.8804621693486,
19:18:10.080,,,,,,,41.5,,17.0,8.5,,,,,,,,,,,,,,,-23.5338415458071,-46.8804621693486,
19:18:10.273,,,,,3.73861215666667,38.7802127736945,,,,,,,,,,,,,,,35.0,24.8881376743667,,,-23.5338415458071,-46.8804621693486,
19:18:10.461,,,,,,,,,,,,,,,,2174.0,2.2,,,,,,,,-23.5338415458071,-46.8804621693486,
19:18:10.703,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5338415458071,-46.8804621693486,
19:18:10.898,,,,,,,,,,,,,,,,,,,,34.1675388336182,,,21.9178844042854,,-23.5337581240563,-46.8804814660226,
19:18:10.899,,,,814.474928215713,,,,,,,,,,,,,,,,34.1675388336182,,,21.9179062089164,,-23.5337581240563,-46.8804814660226,
19:18:10.900,,,,814.474928215713,,,,,,,,,,9.0,,,,,,34.1675388336182,,,21.9179192102655,,-23.5337581240563,-46.8804814660226,
19:18:10.936,,,,811.540884799421,,,,,,,,,,,,,,,,34.1695575714111,,,21.9186887021893,,-23.5337581240563,-46.8804814660226,
19:18:11.086,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5337581240563,-46.8804814660226,
19:18:11.288,,,,,3.74678485611111,38.7883854731389,,,,,,,,,,,,,,,29.0,24.8958370161955,,,-23.5337581240563,-46.8804814660226,
19:18:11.492,,,,,,,,,,,,,,,,1768.0,1.8,,,,,,,,-23.5337581240563,-46.8804814660226,
19:18:11.683,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5337581240563,-46.8804814660226,
19:18:11.879,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5337581240563,-46.8804814660226,
19:18:12.197,,,,,,,,,,,,,,,,,,81.0,,,,,,,-23.5337581240563,-46.8804814660226,
19:18:12.204,,,,813.914749156149,,,,,,,,,,,,,,,,28.3163011550903,,,21.9328371766443,,-23.5337581240563,-46.8804814660226,
19:18:12.205,,,,810.479578984103,,,,,,,,,,,,,,,,28.3170495986938,,,21.9328551520333,,-23.5337581240563,-46.8804814660226,
19:18:12.207,,,,,,,,,,,,,,,,,,,,28.3163011550903,,,21.9328775248288,,-23.5336870584231,-46.8804925984961,
19:18:12.209,,,,813.914749156149,,,,,,,,,,,,,,,,,,,,,-23.5336870584231,-46.8804925984961,
19:18:12.403,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5336870584231,-46.8804925984961,
19:18:12.612,-0.680600989383966,,,,3.75524446375,38.7968450807778,,,,,,,,,,,,,,,23.0,24.8912151762622,,,-23.5336870584231,-46.8804925984961,
19:18:12.725,,,,810.390023408269,,,,,,,,,,,,,,,,28.3168504714966,,,21.9386370408934,,-23.5336870584231,-46.8804925984961,
19:18:12.757,,,,810.390023408269,,,,,,,,,,,,,,,,28.3168504714966,,,21.9389908235242,,-23.5336870584231,-46.8804925984961,
19:18:12.758,,,,,,,,,,,,,,,,,,,,0.0,,,21.9389228380542,,-23.5336870584231,-46.8804925984961,
19:18:12.759,,,,801.800048828125,,,,,,,,,,,,,,,,0.0,,,21.9389019224741,,-23.5336870584231,-46.8804925984961,
19:18:12.850,,,,,,,,,,,,,,,,1511.0,1.5,,,,,,,,-23.5336870584231,-46.8804925984961,
19:18:12.908,,,,813.427121956743,,,,,,,,,,,,,,,,23.9141069412231,,,21.9394149106822,,-23.5336270000125,-46.8804993270757,
19:18:12.910,,,,813.427121956743,,,,,,,,,,,,,,,,23.9141069412231,,,21.9394221912946,,-23.5336270000125,-46.8804993270757,
19:18:12.911,,,,813.427121956743,,,,,,,,,,,,,,,,23.9141069412231,,,21.9394249404344,,-23.5336270000125,-46.8804993270757,
19:18:12.944,,,,810.622702947592,,,,,,,,,,,,,,,,23.9148347854614,,,21.9395380377202,,-23.5336270000125,-46.8804993270757,
19:18:13.039,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5336270000125,-46.8804993270757,
19:18:13.234,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5336270000125,-46.8804993270757,
19:18:13.438,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5336270000125,-46.8804993270757,
19:18:13.631,,,,,3.76203995108333,38.8036405681111,,,,,,,,,,,,,,,24.0,24.8895458170163,,,-23.5336270000125,-46.8804993270757,
19:18:13.820,,,,,,,,,,,,,,,,1532.0,1.5,,,,,,,,-23.5336270000125,-46.8804993270757,
19:18:13.912,,,,,,,,,,,,,,,,,,,,23.9371696472168,,,21.9429028787074,,-23.5335671891793,-46.8805055030197,
19:18:13.913,,,,813.012952660895,,,,,,,,,,,,,,,,23.9371696472168,,,21.9429065590911,,-23.5335671891793,-46.8805055030197,
19:18:13.914,,,,813.012952660895,,,,,,,,,,,,,,,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:13.915,,,,,,,,,,,,,,,,,,,,23.9371696472168,,,21.9429128410341,,-23.5335671891793,-46.8805055030197,
19:18:13.916,,,,813.012952660895,,,,,,,,,,,,,,,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:13.967,,,,809.908629947677,,,,,,,,,,,,,,,,23.9415229797363,,,21.9430937155702,,-23.5335671891793,-46.8805055030197,
19:18:14.031,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:14.215,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:14.419,,,,,,,,,,,,,,,,,,81.0,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:14.606,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:14.798,,,,,3.76949195427778,38.8110925713056,,,,,,,,,,,,,,,23.0,24.8855039964142,,,-23.5335671891793,-46.8805055030197,
19:18:14.904,,,,,,,,,,,,,,,,,,,,24.4455911636353,,,21.9471656870969,,-23.5335671891793,-46.8805055030197,
19:18:14.905,,,,812.401063659144,,,,,,,,,,,,,,,,24.4455911636353,,,21.947170164146,,-23.5335671891793,-46.8805055030197,
19:18:14.906,,,,812.401063659144,,,,,,,,,,,,,,,,,,,,,-23.5335671891793,-46.8805055030197,
19:18:14.940,,,,808.049996363942,,,,,,,,,,,,,,,,24.4481884002686,,,21.9473191455807,,-23.5335671891793,-46.8805055030197,
19:18:14.941,,,,812.401063659144,,,,,,,,,,,,,,,,24.4455911636353,,,21.947324775904,,-23.5335058943448,-46.8805083231464,
19:18:14.996,,,,,,,,,,,,,,,,1418.0,1.4,,,,,,,,-23.5335058943448,-46.8805083231464,
19:18:15.184,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5335058943448,-46.8805083231464,
19:18:15.385,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5335058943448,-46.8805083231464,
19:18:15.576,,,,,,,43.0,,14.0,7.0,,,,,,,,,,,,,,,-23.5335058943448,-46.8805083231464,
19:18:15.766,,,,,3.77460123794444,38.8162018549722,,,,,,,,,,,,,,,19.0,24.8750739049429,,,-23.5335058943448,-46.8805083231464,
19:18:15.919,,,,811.754000246851,,,,,,,,,,,,,,,,20.1959953308105,,,21.9443568284546,,-23.5334560934823,-46.8805098158838,
19:18:15.922,,,,,,,,,,,,,,,,,,,,20.1959953308105,,,21.944346000564,,-23.5334560934823,-46.8805098158838,
19:18:15.923,,,,811.754000246851,,,,,,,,,,,,,,,,,,,,,-23.5334560934823,-46.8805098158838,
19:18:15.924,,,,811.754000246851,,,,,,,,,,,,,,,,20.1959953308105,,,21.9443406851582,,-23.5334560934823,-46.8805098158838,
19:18:15.954,,,,807.710781894631,,,,,,,,,,,,,,,,20.1967540740967,,,21.9442508035671,,-23.5334560934823,-46.8805098158838,
19:18:15.966,,,,,,,,,,,,,,,,1185.0,1.2,,,,,,,,-23.5334560934823,-46.8805098158838,
19:18:16.162,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5334560934823,-46.8805098158838,
19:18:16.302,,,,804.100036621094,,,,,,,,,,,,,,,,,,,,,-23.533164,-46.8809013,
19:18:16.338,,,,804.100036621094,,,,,,,,,,,,,,,,0.0,,,21.9296449338697,,-23.533164,-46.8809013,
19:18:16.339,,,,804.100036621094,,,,,,,,,,,,,,,,,,,,,-23.533164,-46.8809013,
19:18:16.360,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.533164,-46.8809013,
19:18:16.562,,,,,,,,,,,,,,,,,,82.0,,,,,,,-23.533164,-46.8809013,
19:18:16.752,,,,,,,42.5,,15.0,7.5,,,,,,,,,,,,,,,-23.533164,-46.8809013,
19:18:16.915,,,,811.167853685315,,,,,,,,,,,,,,,,17.8823038101196,,,21.9255855458523,,-23.533164,-46.8809013,
19:18:16.916,,,,811.167853685315,,,,,,,,,,,,,,,,17.8823038101196,,,21.9255816349402,,-23.533164,-46.8809013,
19:18:16.947,-0.38443078095437,,,,3.78018089813889,38.8217815151667,,,,,,,,,,,,,,,17.0,24.8580772013133,,,-23.533164,-46.8809013,
19:18:16.948,,,,811.167853685315,,,,,,,,,,,,,,,,17.8823038101196,,,21.925355731387,,-23.5334112327654,-46.8805173560305,
19:18:16.950,,,,808.067615412056,,,,,,,,,,,,,,,,17.8743541717529,,,21.9253456661558,,-23.5334112327654,-46.8805173560305,
19:18:17.180,,,,,,,,,,,,,,,,1066.0,1.1,,,,,,,,-23.5334112327654,-46.8805173560305,
19:18:17.377,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5334112327654,-46.8805173560305,
19:18:17.588,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5334112327654,-46.8805173560305,
19:18:17.817,,,,,,,41.0,,18.0,9.0,,,,,,,,,,,,,,,-23.5334112327654,-46.8805173560305,
19:18:17.900,,,,,,,,,,,,,,,,,,,,17.0680332183838,,,21.9173670683006,,-23.5333719333367,-46.8805355921473,
19:18:17.902,,,,810.814761399996,,,,,,,,,,,,,,,,,,,,,-23.5333719333367,-46.8805355921473,
19:18:17.903,,,,810.814761399996,,,,,,,,,,,,,,,,17.0680332183838,,,21.9173490416233,,-23.5333719333367,-46.8805355921473,
19:18:17.904,,,,810.814761399996,,,,,,,,,,,,,,,,17.0680332183838,,,21.9173405811936,,-23.5333719333367,-46.8805355921473,
19:18:17.946,,,,806.389069422351,,,,,,,,,,,,,,,,17.0348957061768,,,21.9169857679329,,-23.5333719333367,-46.8805355921473,
19:18:18.025,-0.505804153238831,,,,3.78496941102778,38.8265700280556,,,,,,,,,,,,,,,16.0,24.8406781568329,,,-23.5333719333367,-46.8805355921473,
19:18:18.207,,,,,,,,,,,,,,,,1035.0,1.0,,,,,,,,-23.5333719333367,-46.8805355921473,
19:18:18.401,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5333719333367,-46.8805355921473,
19:18:18.596,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5333719333367,-46.8805355921473,
19:18:18.801,,,,,,,,,,,,,,,,,,82.0,,,,,,,-23.5333719333367,-46.8805355921473,
19:18:18.915,,,,,,,,,,,,,,,,,,,,15.930749130249,,,21.9069751773238,,-23.5333396118151,-46.8805619104821,
19:18:18.916,,,,810.376400271067,,,,,,,,,,,,,,,,,,,,,-23.5333396118151,-46.8805619104821,
19:18:18.922,,,,810.376400271067,,,,,,,,,,,,,,,,15.930749130249,,,21.9069117284807,,-23.5333396118151,-46.8805619104821,
19:18:18.924,,,,,,,,,,,,,,,,,,,,15.930749130249,,,21.9068882948975,,-23.5333396118151,-46.8805619104821,
19:18:18.925,,,,810.376400271067,,,,,,,,,,,,,,,,,,,,,-23.5333396118151,-46.8805619104821,
19:18:18.962,,,,,,,,,,,,,,,,,,,,15.9260335922241,,,21.9064921125964,,-23.5333396118151,-46.8805619104821,
19:18:18.963,,,,806.065506826546,,,,,,,,,,,,,,,,,,,,,-23.5333396118151,-46.8805619104821,
19:18:19.037,,,,,,,40.0,,20.0,10.0,,,,,,,,,,,,,,,-23.5333396118151,-46.8805619104821,
19:18:19.164,,,,,,,,,,,,,,,,,,,,0.0,,,21.8988624862434,,-23.5333396118151,-46.8805619104821,
19:18:19.165,,,,801.800048828125,,,,,,,,,,,,,,,,,,,,,-23.5333396118151,-46.8805619104821,
19:18:19.166,,,,801.800048828125,,,,,,,,,,,,,,,,0.0,,,21.8988159081641,,-23.5333396118151,-46.8805619104821,
19:18:19.167,,,,801.800048828125,,,,,,,,,,,,,,,,,,,,,-23.5331464,-46.8807011,
19:18:19.169,,,,806.17544304268,,,,,,,,,,,,,,,,15.9217798233032,,,21.8987856816093,,-23.5331464,-46.8807011,
19:18:19.232,-0.563765433529755,,,,3.78966480336111,38.8312654203889,,,,,,,,,,,,,,,14.0,24.8168689952973,,,-23.5331464,-46.8807011,
19:18:19.430,,,,,,,,,,,,,,,,829.0,0.8,,,,,,,,-23.5331464,-46.8807011,
19:18:19.617,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5331464,-46.8807011,
19:18:19.825,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5331464,-46.8807011,
19:18:19.930,,,,809.998108769069,,,,,,,,,,,,,,,,13.695281124115,,,21.88803943279,,-23.533321012702,-46.8805920650072,
19:18:19.931,,,,809.998108769069,,,,,,,,,,,,,,,,,,,,,-23.533321012702,-46.8805920650072,
19:18:19.935,,,,809.998108769069,,,,,,,,,,,,,,,,13.695281124115,,,21.887966762011,,-23.533321012702,-46.8805920650072,
19:18:19.979,,,,806.081458327382,,,,,,,,,,,,,,,,13.741356754303,,,21.8873459050642,,-23.533321012702,-46.8805920650072,
19:18:20.012,,,,,,,40.5,,19.0,9.5,,,,,,,,,,,,,,,-23.533321012702,-46.8805920650072,
19:18:20.216,-0.499276654224318,,,,3.79267325722222,38.83427387425,,,,,,,,,,,,,,,11.0,24.7921666517584,,,-23.533321012702,-46.8805920650072,
19:18:20.406,,,,,,,,,,,,,,,,747.0,0.7,,,,,,,,-23.533321012702,-46.8805920650072,
19:18:20.599,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.533321012702,-46.8805920650072,
19:18:20.789,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.533321012702,-46.8805920650072,
19:18:20.913,,,,810.21625246923,,,,,,,,,,,,,,,,8.98886861801147,,,21.8666463952411,,-23.533321012702,-46.8805920650072,
19:18:20.916,,,,,,,,,,,,,,,,,,,,8.98886861801147,,,21.8665671927451,,-23.5333040507559,-46.8806246263015,
19:18:20.918,,,,810.21625246923,,,,,,,,,,,,,,,,,,,,,-23.5333040507559,-46.8806246263015,
19:18:20.928,,,,810.21625246923,,,,,,,,,,,,,,,,8.98886861801147,,,21.8663071303783,,-23.5333040507559,-46.8806246263015,
19:18:20.961,,,,805.221919524183,,,,,,,,,,,,,,,,9.00801486968994,,,21.8655908890213,,-23.5333040507559,-46.8806246263015,
19:18:20.986,,,,,,,,,,,,,,,,,,82.0,,,,,,,-23.5333040507559,-46.8806246263015,
19:18:21.284,,,,,,,40.5,,19.0,9.5,,,,,,,,,,,,,,,-23.5333040507559,-46.8806246263015,
19:18:21.491,-0.55025479217999,,,,3.79550418255555,38.8371047995833,,,,,,,,,,,,,,,8.0,24.7534138738161,,,-23.5333040507559,-46.8806246263015,
19:18:21.676,,,,,,,,,,,,,,,,510.0,0.5,,,,,,,,-23.5333040507559,-46.8806246263015,
19:18:21.872,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5333040507559,-46.8806246263015,
19:18:21.913,,,,810.554198169871,,,,,,,,,,,,,,,,9.04091463088989,,,21.8446411415279,,-23.5333040507559,-46.8806246263015,
19:18:21.916,,,,810.554198169871,,,,,,,,,,,,,,,,9.04091463088989,,,21.8445733361756,,-23.533303041312,-46.8806542744709,
19:18:21.932,,,,810.554198169871,,,,,,,,,,,,,,,,9.04091463088989,,,21.8442193630425,,-23.533303041312,-46.8806542744709,
19:18:21.973,,,,805.061009708713,,,,,,,,,,,,,,,,9.04126653671265,,,21.8433268102951,,-23.533303041312,-46.8806542744709,
19:18:22.045,,,,801.800048828125,,,,,,,,,,,,,,,,0.0,,,21.8406180541111,,-23.533303041312,-46.8806542744709,
19:18:22.046,,,,801.800048828125,,,,,,,,,,,,,,,,0.0,,,21.8405924694344,,-23.533303041312,-46.8806542744709,
19:18:22.066,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.533303041312,-46.8806542744709,
19:18:22.300,,,,,,,39.5,,21.0,10.5,,,,,,,,,,,,,,,-23.533303041312,-46.8806542744709,
19:18:22.496,-0.621273909726416,,,,3.79717950738889,38.8387801244167,,,,,,,,,,,,,,,6.0,24.7193253928425,,,-23.533303041312,-46.8806542744709,
19:18:22.702,,,,,,,,,,,,,,,,1482.0,1.5,,,,,,,,-23.533303041312,-46.8806542744709,
19:18:22.927,,,,,,,,,,,,,,,,,,,,6.76171674728394,,,21.8178233853493,,-23.5333065401176,-46.8806749787544,
19:18:22.928,,,,810.624987503069,,,,,,,,,,,,,,,,,,,,,-23.5333065401176,-46.8806749787544,
19:18:22.933,,,,,,,,,,,,,,,,,,,,6.76171674728394,,,21.8176854936481,,-23.5333065401176,-46.8806749787544,
19:18:22.934,,,,810.624987503069,,,,,,,,,,,,,,,,6.76171674728394,,,21.8176416359532,,-23.5333065401176,-46.8806749787544,
19:18:22.935,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5333065401176,-46.8806749787544,
19:18:22.936,,,,810.624987503069,,,,,,,,,,,,,,,,,,,,,-23.5333065401176,-46.8806749787544,
19:18:22.947,,,,805.648240678073,,,,,,,,,,,,,,,,6.76136312484741,,,21.8173145987023,,-23.5333065401176,-46.8806749787544,
19:18:23.135,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5333065401176,-46.8806749787544,
19:18:23.334,,,,,,,,,,,,,,,,,,82.0,,,,,,,-23.5333065401176,-46.8806749787544,
19:18:23.521,,,,,,,38.5,,23.0,11.5,,,,,,,,,,,,,,,-23.5333065401176,-46.8806749787544,
19:18:23.713,-0.805873485663606,,,,3.79751764347222,38.8391182605,,,,,,,,,,,,,,,1.0,24.667228239464,,,-23.5333065401176,-46.8806749787544,
19:18:23.895,,,,810.605054933834,,,,,,,,,,,,,,,,2.51427934169769,,,21.7860409190965,,-23.5333108496241,-46.8806824227127,
19:18:23.922,,,,,,,,,,,,,,,,1081.0,1.1,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:23.943,,,,805.169219211412,,,,,,,,,,,,,,,,2.54738638401032,,,21.7844571221926,,-23.5333108496241,-46.8806824227127,
19:18:23.944,,,,805.169219211412,,,,,,,,,,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:24.109,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:24.302,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:24.500,,,,,,,39.0,,22.0,11.0,,,,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:24.695,-0.682284293073,,,,3.79751764347222,38.8391182605,,,,,,,,,,,,,,,0.0,24.6235989357977,,,-23.5333108496241,-46.8806824227127,
19:18:24.853,,,,801.800048828125,,,,,,,,,,,,,,,,,,,,,-23.5331448,-46.880959,
19:18:24.854,,,,,,,,,,,,,,,,,,,,0.0,,,21.7505659222721,,-23.5331448,-46.880959,
19:18:24.855,,,,801.800048828125,,,,,,,,,,,,,,,,0.0,,,21.7505450203743,,-23.5331448,-46.880959,
19:18:24.856,,,,805.146844984041,,,,,,,,,,,,,,,,2.54642722606659,,,21.7505063735283,,-23.5331448,-46.880959,
19:18:24.891,,,,,,,,,,,,,,,,970.0,1.0,,,,,,,,-23.5331448,-46.880959,
19:18:25.089,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5331448,-46.880959,
19:18:25.282,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5331448,-46.880959,
19:18:25.471,,,,,,,,,,,,,,,,,,82.0,,,,,,,-23.5331448,-46.880959,
19:18:25.669,,,,,,,38.5,,23.0,11.5,,,,,,,,,,,,,,,-23.5331448,-46.880959,
19:18:25.863,-0.508191951346841,,,,3.79751764347222,38.8391182605,,,,,,,,,,,,,,,0.0,24.5718890786685,,,-23.5331448,-46.880959,
19:18:25.927,,,,,,,,,,,,,,,,,,,,0.0,,,21.7108181725201,,-23.5333108496241,-46.8806824227127,
19:18:25.928,,,,810.403542175185,,,,,,,,,,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:26.059,,,,,,,,,,,,,,,,909.0,0.9,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:26.256,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:26.450,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:26.642,,,,,,,38.5,,23.0,11.5,,,,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:26.839,-0.38371043013049,,,,3.79751764347222,38.8391182605,,,,,,,,,,,,,,,0.0,24.528863767198,,,-23.5333108496241,-46.8806824227127,
19:18:26.914,,,,810.317353519287,,,,,,,,,,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:27.029,,,,,,,,,,,,,,,,867.0,0.9,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:27.228,,,,,,,,,,,,,20.0,,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:27.426,,,,,,,,,,,,,,9.0,,,,,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:27.625,,,,,,,,,,,,,,,,,,82.0,,,,,,,-23.5333108496241,-46.8806824227127,
19:18:27.688,,,,801.800048828125,,,,,,,,,,,,,,,,,,,,,-23.53308,-46.880799,
